ID,Year,Month,Day,Unit,TimeStamp,Label
16132,2012,09,21,Day,2012-09-21,12Sep21
16133,2012,09,\N,Month,2012-09,Sep2012
16134,2012,\N,\N,Year,2012,2012
16135,2012,09,22,Day,2012-09-22,12Sep22
16136,2012,09,\N,Month,2012-09,Sep2012
16137,2012,\N,\N,Year,2012,2012
16138,2012,09,23,Day,2012-09-23,12Sep23
16139,2012,09,\N,Month,2012-09,Sep2012
16140,2012,\N,\N,Year,2012,2012
16141,2012,09,24,Day,2012-09-24,12Sep24
16142,2012,09,\N,Month,2012-09,Sep2012
16143,2012,\N,\N,Year,2012,2012
16144,2012,09,25,Day,2012-09-25,12Sep25
16145,2012,09,\N,Month,2012-09,Sep2012
16146,2012,\N,\N,Year,2012,2012
16147,2012,09,26,Day,2012-09-26,12Sep26
16148,2012,09,\N,Month,2012-09,Sep2012
16149,2012,\N,\N,Year,2012,2012
16150,2012,09,27,Day,2012-09-27,12Sep27
16151,2012,09,\N,Month,2012-09,Sep2012
16152,2012,\N,\N,Year,2012,2012
16153,2012,09,28,Day,2012-09-28,12Sep28
16154,2012,09,\N,Month,2012-09,Sep2012
16155,2012,\N,\N,Year,2012,2012
16156,2012,09,29,Day,2012-09-29,12Sep29
16157,2012,09,\N,Month,2012-09,Sep2012
16158,2012,\N,\N,Year,2012,2012
16159,2012,09,30,Day,2012-09-30,12Sep30
16160,2012,09,\N,Month,2012-09,Sep2012
16161,2012,\N,\N,Year,2012,2012
16162,2012,10,01,Day,2012-10-01,12Oct01
16163,2012,10,\N,Month,2012-10,Oct2012
16164,2012,\N,\N,Year,2012,2012
16165,2012,10,02,Day,2012-10-02,12Oct02
16166,2012,10,\N,Month,2012-10,Oct2012
16167,2012,\N,\N,Year,2012,2012
16168,2012,10,03,Day,2012-10-03,12Oct03
16169,2012,10,\N,Month,2012-10,Oct2012
16170,2012,\N,\N,Year,2012,2012
16171,2012,10,04,Day,2012-10-04,12Oct04
16172,2012,10,\N,Month,2012-10,Oct2012
16173,2012,\N,\N,Year,2012,2012
16174,2012,10,05,Day,2012-10-05,12Oct05
16175,2012,10,\N,Month,2012-10,Oct2012
16176,2012,\N,\N,Year,2012,2012
16177,2012,10,06,Day,2012-10-06,12Oct06
16178,2012,10,\N,Month,2012-10,Oct2012
16179,2012,\N,\N,Year,2012,2012
16180,2012,10,07,Day,2012-10-07,12Oct07
16181,2012,10,\N,Month,2012-10,Oct2012
16182,2012,\N,\N,Year,2012,2012
16183,2012,10,08,Day,2012-10-08,12Oct08
16184,2012,10,\N,Month,2012-10,Oct2012
16185,2012,\N,\N,Year,2012,2012
16186,2012,10,09,Day,2012-10-09,12Oct09
16187,2012,10,\N,Month,2012-10,Oct2012
16188,2012,\N,\N,Year,2012,2012
16189,2012,10,10,Day,2012-10-10,12Oct10
16190,2012,10,\N,Month,2012-10,Oct2012
16191,2012,\N,\N,Year,2012,2012
16192,2012,10,11,Day,2012-10-11,12Oct11
16193,2012,10,\N,Month,2012-10,Oct2012
16194,2012,\N,\N,Year,2012,2012
16195,2012,10,12,Day,2012-10-12,12Oct12
16196,2012,10,\N,Month,2012-10,Oct2012
16197,2012,\N,\N,Year,2012,2012
16198,2012,10,13,Day,2012-10-13,12Oct13
16199,2012,10,\N,Month,2012-10,Oct2012
16200,2012,\N,\N,Year,2012,2012
16201,2012,10,14,Day,2012-10-14,12Oct14
16202,2012,10,\N,Month,2012-10,Oct2012
16203,2012,\N,\N,Year,2012,2012
16204,2012,10,15,Day,2012-10-15,12Oct15
16205,2012,10,\N,Month,2012-10,Oct2012
16206,2012,\N,\N,Year,2012,2012
16207,2012,10,16,Day,2012-10-16,12Oct16
16208,2012,10,\N,Month,2012-10,Oct2012
16209,2012,\N,\N,Year,2012,2012
16210,2012,10,17,Day,2012-10-17,12Oct17
16211,2012,10,\N,Month,2012-10,Oct2012
16212,2012,\N,\N,Year,2012,2012
16213,2012,10,18,Day,2012-10-18,12Oct18
16214,2012,10,\N,Month,2012-10,Oct2012
16215,2012,\N,\N,Year,2012,2012
16216,2012,10,19,Day,2012-10-19,12Oct19
16217,2012,10,\N,Month,2012-10,Oct2012
16218,2012,\N,\N,Year,2012,2012
16219,2012,10,20,Day,2012-10-20,12Oct20
16220,2012,10,\N,Month,2012-10,Oct2012
16221,2012,\N,\N,Year,2012,2012
16222,2012,10,21,Day,2012-10-21,12Oct21
16223,2012,10,\N,Month,2012-10,Oct2012
16224,2012,\N,\N,Year,2012,2012
16225,2012,10,22,Day,2012-10-22,12Oct22
16226,2012,10,\N,Month,2012-10,Oct2012
16227,2012,\N,\N,Year,2012,2012
16228,2012,10,23,Day,2012-10-23,12Oct23
16229,2012,10,\N,Month,2012-10,Oct2012
16230,2012,\N,\N,Year,2012,2012
16231,2012,10,24,Day,2012-10-24,12Oct24
16232,2012,10,\N,Month,2012-10,Oct2012
16233,2012,\N,\N,Year,2012,2012
16234,2012,10,25,Day,2012-10-25,12Oct25
16235,2012,10,\N,Month,2012-10,Oct2012
16236,2012,\N,\N,Year,2012,2012
16237,2012,10,26,Day,2012-10-26,12Oct26
16238,2012,10,\N,Month,2012-10,Oct2012
16239,2012,\N,\N,Year,2012,2012
16240,2012,10,27,Day,2012-10-27,12Oct27
16241,2012,10,\N,Month,2012-10,Oct2012
16242,2012,\N,\N,Year,2012,2012
16243,2012,10,28,Day,2012-10-28,12Oct28
16244,2012,10,\N,Month,2012-10,Oct2012
16245,2012,\N,\N,Year,2012,2012
16246,2012,10,29,Day,2012-10-29,12Oct29
16247,2012,10,\N,Month,2012-10,Oct2012
16248,2012,\N,\N,Year,2012,2012
16249,2012,10,30,Day,2012-10-30,12Oct30
16250,2012,10,\N,Month,2012-10,Oct2012
16251,2012,\N,\N,Year,2012,2012
16252,2012,10,31,Day,2012-10-31,12Oct31
16253,2012,10,\N,Month,2012-10,Oct2012
16254,2012,\N,\N,Year,2012,2012
16255,2012,11,01,Day,2012-11-01,12Nov01
16256,2012,11,\N,Month,2012-11,Nov2012
16257,2012,\N,\N,Year,2012,2012
16258,2012,11,02,Day,2012-11-02,12Nov02
16259,2012,11,\N,Month,2012-11,Nov2012
16260,2012,\N,\N,Year,2012,2012
16261,2012,11,03,Day,2012-11-03,12Nov03
16262,2012,11,\N,Month,2012-11,Nov2012
16263,2012,\N,\N,Year,2012,2012
16264,2012,11,04,Day,2012-11-04,12Nov04
16265,2012,11,\N,Month,2012-11,Nov2012
16266,2012,\N,\N,Year,2012,2012
16267,2012,11,05,Day,2012-11-05,12Nov05
16268,2012,11,\N,Month,2012-11,Nov2012
16269,2012,\N,\N,Year,2012,2012
16270,2012,11,06,Day,2012-11-06,12Nov06
16271,2012,11,\N,Month,2012-11,Nov2012
16272,2012,\N,\N,Year,2012,2012
16273,2012,11,07,Day,2012-11-07,12Nov07
16274,2012,11,\N,Month,2012-11,Nov2012
16275,2012,\N,\N,Year,2012,2012
16276,2012,11,08,Day,2012-11-08,12Nov08
16277,2012,11,\N,Month,2012-11,Nov2012
16278,2012,\N,\N,Year,2012,2012
16279,2012,11,09,Day,2012-11-09,12Nov09
16280,2012,11,\N,Month,2012-11,Nov2012
16281,2012,\N,\N,Year,2012,2012
16282,2012,11,10,Day,2012-11-10,12Nov10
16283,2012,11,\N,Month,2012-11,Nov2012
16284,2012,\N,\N,Year,2012,2012
16285,2012,11,11,Day,2012-11-11,12Nov11
16286,2012,11,\N,Month,2012-11,Nov2012
16287,2012,\N,\N,Year,2012,2012
16288,2012,11,12,Day,2012-11-12,12Nov12
16289,2012,11,\N,Month,2012-11,Nov2012
16290,2012,\N,\N,Year,2012,2012
16291,2012,11,13,Day,2012-11-13,12Nov13
16292,2012,11,\N,Month,2012-11,Nov2012
16293,2012,\N,\N,Year,2012,2012
16294,2012,11,14,Day,2012-11-14,12Nov14
16295,2012,11,\N,Month,2012-11,Nov2012
16296,2012,\N,\N,Year,2012,2012
16297,2012,11,15,Day,2012-11-15,12Nov15
16298,2012,11,\N,Month,2012-11,Nov2012
16299,2012,\N,\N,Year,2012,2012
16300,2012,11,16,Day,2012-11-16,12Nov16
16301,2012,11,\N,Month,2012-11,Nov2012
16302,2012,\N,\N,Year,2012,2012
16303,2012,11,17,Day,2012-11-17,12Nov17
16304,2012,11,\N,Month,2012-11,Nov2012
16305,2012,\N,\N,Year,2012,2012
16306,2012,11,18,Day,2012-11-18,12Nov18
16307,2012,11,\N,Month,2012-11,Nov2012
16308,2012,\N,\N,Year,2012,2012
16309,2012,11,19,Day,2012-11-19,12Nov19
16310,2012,11,\N,Month,2012-11,Nov2012
16311,2012,\N,\N,Year,2012,2012
16312,2012,11,20,Day,2012-11-20,12Nov20
16313,2012,11,\N,Month,2012-11,Nov2012
16314,2012,\N,\N,Year,2012,2012
16315,2012,11,21,Day,2012-11-21,12Nov21
16316,2012,11,\N,Month,2012-11,Nov2012
16317,2012,\N,\N,Year,2012,2012
16318,2012,11,22,Day,2012-11-22,12Nov22
16319,2012,11,\N,Month,2012-11,Nov2012
16320,2012,\N,\N,Year,2012,2012
16321,2012,11,23,Day,2012-11-23,12Nov23
16322,2012,11,\N,Month,2012-11,Nov2012
16323,2012,\N,\N,Year,2012,2012
16324,2012,11,24,Day,2012-11-24,12Nov24
16325,2012,11,\N,Month,2012-11,Nov2012
16326,2012,\N,\N,Year,2012,2012
16327,2012,11,25,Day,2012-11-25,12Nov25
16328,2012,11,\N,Month,2012-11,Nov2012
16329,2012,\N,\N,Year,2012,2012
16330,2012,11,26,Day,2012-11-26,12Nov26
16331,2012,11,\N,Month,2012-11,Nov2012
16332,2012,\N,\N,Year,2012,2012
16333,2012,11,27,Day,2012-11-27,12Nov27
16334,2012,11,\N,Month,2012-11,Nov2012
16335,2012,\N,\N,Year,2012,2012
16336,2012,11,28,Day,2012-11-28,12Nov28
16337,2012,11,\N,Month,2012-11,Nov2012
16338,2012,\N,\N,Year,2012,2012
16339,2012,11,29,Day,2012-11-29,12Nov29
16340,2012,11,\N,Month,2012-11,Nov2012
16341,2012,\N,\N,Year,2012,2012
16342,2012,11,30,Day,2012-11-30,12Nov30
16343,2012,11,\N,Month,2012-11,Nov2012
16344,2012,\N,\N,Year,2012,2012
16345,2012,12,01,Day,2012-12-01,12Dec01
16346,2012,12,\N,Month,2012-12,Dec2012
16347,2012,\N,\N,Year,2012,2012
16348,2012,12,02,Day,2012-12-02,12Dec02
16349,2012,12,\N,Month,2012-12,Dec2012
16350,2012,\N,\N,Year,2012,2012
16351,2012,12,03,Day,2012-12-03,12Dec03
16352,2012,12,\N,Month,2012-12,Dec2012
16353,2012,\N,\N,Year,2012,2012
16354,2012,12,04,Day,2012-12-04,12Dec04
16355,2012,12,\N,Month,2012-12,Dec2012
16356,2012,\N,\N,Year,2012,2012
16357,2012,12,05,Day,2012-12-05,12Dec05
16358,2012,12,\N,Month,2012-12,Dec2012
16359,2012,\N,\N,Year,2012,2012
16360,2012,12,06,Day,2012-12-06,12Dec06
16361,2012,12,\N,Month,2012-12,Dec2012
16362,2012,\N,\N,Year,2012,2012
16363,2012,12,07,Day,2012-12-07,12Dec07
16364,2012,12,\N,Month,2012-12,Dec2012
16365,2012,\N,\N,Year,2012,2012
16366,2012,12,08,Day,2012-12-08,12Dec08
16367,2012,12,\N,Month,2012-12,Dec2012
16368,2012,\N,\N,Year,2012,2012
16369,2012,12,09,Day,2012-12-09,12Dec09
16370,2012,12,\N,Month,2012-12,Dec2012
16371,2012,\N,\N,Year,2012,2012
16372,2012,12,10,Day,2012-12-10,12Dec10
16373,2012,12,\N,Month,2012-12,Dec2012
16374,2012,\N,\N,Year,2012,2012
16375,2012,12,11,Day,2012-12-11,12Dec11
16376,2012,12,\N,Month,2012-12,Dec2012
16377,2012,\N,\N,Year,2012,2012
16378,2012,12,12,Day,2012-12-12,12Dec12
16379,2012,12,\N,Month,2012-12,Dec2012
16380,2012,\N,\N,Year,2012,2012
16381,2012,12,13,Day,2012-12-13,12Dec13
16382,2012,12,\N,Month,2012-12,Dec2012
16383,2012,\N,\N,Year,2012,2012
16384,2012,12,14,Day,2012-12-14,12Dec14
16385,2012,12,\N,Month,2012-12,Dec2012
16386,2012,\N,\N,Year,2012,2012
16387,2012,12,15,Day,2012-12-15,12Dec15
16388,2012,12,\N,Month,2012-12,Dec2012
16389,2012,\N,\N,Year,2012,2012
16390,2012,12,16,Day,2012-12-16,12Dec16
16391,2012,12,\N,Month,2012-12,Dec2012
16392,2012,\N,\N,Year,2012,2012
16393,2012,12,17,Day,2012-12-17,12Dec17
16394,2012,12,\N,Month,2012-12,Dec2012
16395,2012,\N,\N,Year,2012,2012
16396,2012,12,18,Day,2012-12-18,12Dec18
16397,2012,12,\N,Month,2012-12,Dec2012
16398,2012,\N,\N,Year,2012,2012
16399,2012,12,19,Day,2012-12-19,12Dec19
16400,2012,12,\N,Month,2012-12,Dec2012
16401,2012,\N,\N,Year,2012,2012
16402,2012,12,20,Day,2012-12-20,12Dec20
16403,2012,12,\N,Month,2012-12,Dec2012
16404,2012,\N,\N,Year,2012,2012
16405,2012,12,21,Day,2012-12-21,12Dec21
16406,2012,12,\N,Month,2012-12,Dec2012
16407,2012,\N,\N,Year,2012,2012
16408,2012,12,22,Day,2012-12-22,12Dec22
16409,2012,12,\N,Month,2012-12,Dec2012
16410,2012,\N,\N,Year,2012,2012
16411,2012,12,23,Day,2012-12-23,12Dec23
16412,2012,12,\N,Month,2012-12,Dec2012
16413,2012,\N,\N,Year,2012,2012
16414,2012,12,24,Day,2012-12-24,12Dec24
16415,2012,12,\N,Month,2012-12,Dec2012
16416,2012,\N,\N,Year,2012,2012
16417,2012,12,25,Day,2012-12-25,12Dec25
16418,2012,12,\N,Month,2012-12,Dec2012
16419,2012,\N,\N,Year,2012,2012
16420,2012,12,26,Day,2012-12-26,12Dec26
16421,2012,12,\N,Month,2012-12,Dec2012
16422,2012,\N,\N,Year,2012,2012
16423,2012,12,27,Day,2012-12-27,12Dec27
16424,2012,12,\N,Month,2012-12,Dec2012
16425,2012,\N,\N,Year,2012,2012
16426,2012,12,28,Day,2012-12-28,12Dec28
16427,2012,12,\N,Month,2012-12,Dec2012
16428,2012,\N,\N,Year,2012,2012
16429,2012,12,29,Day,2012-12-29,12Dec29
16430,2012,12,\N,Month,2012-12,Dec2012
16431,2012,\N,\N,Year,2012,2012
16432,2012,12,30,Day,2012-12-30,12Dec30
16433,2012,12,\N,Month,2012-12,Dec2012
16434,2012,\N,\N,Year,2012,2012
16435,2012,12,31,Day,2012-12-31,12Dec31
16436,2012,12,\N,Month,2012-12,Dec2012
16437,2012,\N,\N,Year,2012,2012
16438,2013,01,01,Day,2013-01-01,13Jan01
16439,2013,01,\N,Month,2013-01,Jan2013
16440,2013,\N,\N,Year,2013,2013
16441,2013,01,02,Day,2013-01-02,13Jan02
16442,2013,01,\N,Month,2013-01,Jan2013
16443,2013,\N,\N,Year,2013,2013
16444,2013,01,03,Day,2013-01-03,13Jan03
16445,2013,01,\N,Month,2013-01,Jan2013
16446,2013,\N,\N,Year,2013,2013
16447,2013,01,04,Day,2013-01-04,13Jan04
16448,2013,01,\N,Month,2013-01,Jan2013
16449,2013,\N,\N,Year,2013,2013
16450,2013,01,05,Day,2013-01-05,13Jan05
16451,2013,01,\N,Month,2013-01,Jan2013
16452,2013,\N,\N,Year,2013,2013
16453,2013,01,06,Day,2013-01-06,13Jan06
16454,2013,01,\N,Month,2013-01,Jan2013
16455,2013,\N,\N,Year,2013,2013
16456,2013,01,07,Day,2013-01-07,13Jan07
16457,2013,01,\N,Month,2013-01,Jan2013
16458,2013,\N,\N,Year,2013,2013
16459,2013,01,08,Day,2013-01-08,13Jan08
16460,2013,01,\N,Month,2013-01,Jan2013
16461,2013,\N,\N,Year,2013,2013
16462,2013,01,09,Day,2013-01-09,13Jan09
16463,2013,01,\N,Month,2013-01,Jan2013
16464,2013,\N,\N,Year,2013,2013
16465,2013,01,10,Day,2013-01-10,13Jan10
16466,2013,01,\N,Month,2013-01,Jan2013
16467,2013,\N,\N,Year,2013,2013
16468,2013,01,11,Day,2013-01-11,13Jan11
16469,2013,01,\N,Month,2013-01,Jan2013
16470,2013,\N,\N,Year,2013,2013
16471,2013,01,12,Day,2013-01-12,13Jan12
16472,2013,01,\N,Month,2013-01,Jan2013
16473,2013,\N,\N,Year,2013,2013
16474,2013,01,13,Day,2013-01-13,13Jan13
16475,2013,01,\N,Month,2013-01,Jan2013
16476,2013,\N,\N,Year,2013,2013
16477,2013,01,14,Day,2013-01-14,13Jan14
16478,2013,01,\N,Month,2013-01,Jan2013
16479,2013,\N,\N,Year,2013,2013
16480,2013,01,15,Day,2013-01-15,13Jan15
16481,2013,01,\N,Month,2013-01,Jan2013
16482,2013,\N,\N,Year,2013,2013
16483,2013,01,16,Day,2013-01-16,13Jan16
16484,2013,01,\N,Month,2013-01,Jan2013
16485,2013,\N,\N,Year,2013,2013
16486,2013,01,17,Day,2013-01-17,13Jan17
16487,2013,01,\N,Month,2013-01,Jan2013
16488,2013,\N,\N,Year,2013,2013
16489,2013,01,18,Day,2013-01-18,13Jan18
16490,2013,01,\N,Month,2013-01,Jan2013
16491,2013,\N,\N,Year,2013,2013
16492,2013,01,19,Day,2013-01-19,13Jan19
16493,2013,01,\N,Month,2013-01,Jan2013
16494,2013,\N,\N,Year,2013,2013
16495,2013,01,20,Day,2013-01-20,13Jan20
16496,2013,01,\N,Month,2013-01,Jan2013
16497,2013,\N,\N,Year,2013,2013
16498,2013,01,21,Day,2013-01-21,13Jan21
16499,2013,01,\N,Month,2013-01,Jan2013
16500,2013,\N,\N,Year,2013,2013
16501,2013,01,22,Day,2013-01-22,13Jan22
16502,2013,01,\N,Month,2013-01,Jan2013
16503,2013,\N,\N,Year,2013,2013
16504,2013,01,23,Day,2013-01-23,13Jan23
16505,2013,01,\N,Month,2013-01,Jan2013
16506,2013,\N,\N,Year,2013,2013
16507,2013,01,24,Day,2013-01-24,13Jan24
16508,2013,01,\N,Month,2013-01,Jan2013
16509,2013,\N,\N,Year,2013,2013
16510,2013,01,25,Day,2013-01-25,13Jan25
16511,2013,01,\N,Month,2013-01,Jan2013
16512,2013,\N,\N,Year,2013,2013
16513,2013,01,26,Day,2013-01-26,13Jan26
16514,2013,01,\N,Month,2013-01,Jan2013
16515,2013,\N,\N,Year,2013,2013
16516,2013,01,27,Day,2013-01-27,13Jan27
16517,2013,01,\N,Month,2013-01,Jan2013
16518,2013,\N,\N,Year,2013,2013
16519,2013,01,28,Day,2013-01-28,13Jan28
16520,2013,01,\N,Month,2013-01,Jan2013
16521,2013,\N,\N,Year,2013,2013
16522,2013,01,29,Day,2013-01-29,13Jan29
16523,2013,01,\N,Month,2013-01,Jan2013
16524,2013,\N,\N,Year,2013,2013
16525,2013,01,30,Day,2013-01-30,13Jan30
16526,2013,01,\N,Month,2013-01,Jan2013
16527,2013,\N,\N,Year,2013,2013
16528,2013,01,31,Day,2013-01-31,13Jan31
16529,2013,01,\N,Month,2013-01,Jan2013
16530,2013,\N,\N,Year,2013,2013
16531,2013,02,01,Day,2013-02-01,13Feb01
16532,2013,02,\N,Month,2013-02,Feb2013
16533,2013,\N,\N,Year,2013,2013
16534,2013,02,02,Day,2013-02-02,13Feb02
16535,2013,02,\N,Month,2013-02,Feb2013
16536,2013,\N,\N,Year,2013,2013
16537,2013,02,03,Day,2013-02-03,13Feb03
16538,2013,02,\N,Month,2013-02,Feb2013
16539,2013,\N,\N,Year,2013,2013
16540,2013,02,04,Day,2013-02-04,13Feb04
16541,2013,02,\N,Month,2013-02,Feb2013
16542,2013,\N,\N,Year,2013,2013
16543,2013,02,05,Day,2013-02-05,13Feb05
16544,2013,02,\N,Month,2013-02,Feb2013
16545,2013,\N,\N,Year,2013,2013
16546,2013,02,06,Day,2013-02-06,13Feb06
16547,2013,02,\N,Month,2013-02,Feb2013
16548,2013,\N,\N,Year,2013,2013
16549,2013,02,07,Day,2013-02-07,13Feb07
16550,2013,02,\N,Month,2013-02,Feb2013
16551,2013,\N,\N,Year,2013,2013
16552,2013,02,08,Day,2013-02-08,13Feb08
16553,2013,02,\N,Month,2013-02,Feb2013
16554,2013,\N,\N,Year,2013,2013
16555,2013,02,09,Day,2013-02-09,13Feb09
16556,2013,02,\N,Month,2013-02,Feb2013
16557,2013,\N,\N,Year,2013,2013
16558,2013,02,10,Day,2013-02-10,13Feb10
16559,2013,02,\N,Month,2013-02,Feb2013
16560,2013,\N,\N,Year,2013,2013
16561,2013,02,11,Day,2013-02-11,13Feb11
16562,2013,02,\N,Month,2013-02,Feb2013
16563,2013,\N,\N,Year,2013,2013
16564,2013,02,12,Day,2013-02-12,13Feb12
16565,2013,02,\N,Month,2013-02,Feb2013
16566,2013,\N,\N,Year,2013,2013
16567,2013,02,13,Day,2013-02-13,13Feb13
16568,2013,02,\N,Month,2013-02,Feb2013
16569,2013,\N,\N,Year,2013,2013
16570,2013,02,14,Day,2013-02-14,13Feb14
16571,2013,02,\N,Month,2013-02,Feb2013
16572,2013,\N,\N,Year,2013,2013
16573,2013,02,15,Day,2013-02-15,13Feb15
16574,2013,02,\N,Month,2013-02,Feb2013
16575,2013,\N,\N,Year,2013,2013
16576,2013,02,16,Day,2013-02-16,13Feb16
16577,2013,02,\N,Month,2013-02,Feb2013
16578,2013,\N,\N,Year,2013,2013
16579,2013,02,17,Day,2013-02-17,13Feb17
16580,2013,02,\N,Month,2013-02,Feb2013
16581,2013,\N,\N,Year,2013,2013
16582,2013,02,18,Day,2013-02-18,13Feb18
16583,2013,02,\N,Month,2013-02,Feb2013
16584,2013,\N,\N,Year,2013,2013
16585,2013,02,19,Day,2013-02-19,13Feb19
16586,2013,02,\N,Month,2013-02,Feb2013
16587,2013,\N,\N,Year,2013,2013
16588,2013,02,20,Day,2013-02-20,13Feb20
16589,2013,02,\N,Month,2013-02,Feb2013
16590,2013,\N,\N,Year,2013,2013
16591,2013,02,21,Day,2013-02-21,13Feb21
16592,2013,02,\N,Month,2013-02,Feb2013
16593,2013,\N,\N,Year,2013,2013
16594,2013,02,22,Day,2013-02-22,13Feb22
16595,2013,02,\N,Month,2013-02,Feb2013
16596,2013,\N,\N,Year,2013,2013
16597,2013,02,23,Day,2013-02-23,13Feb23
16598,2013,02,\N,Month,2013-02,Feb2013
16599,2013,\N,\N,Year,2013,2013
16600,2013,02,24,Day,2013-02-24,13Feb24
16601,2013,02,\N,Month,2013-02,Feb2013
16602,2013,\N,\N,Year,2013,2013
16603,2013,02,25,Day,2013-02-25,13Feb25
16604,2013,02,\N,Month,2013-02,Feb2013
16605,2013,\N,\N,Year,2013,2013
16606,2013,02,26,Day,2013-02-26,13Feb26
16607,2013,02,\N,Month,2013-02,Feb2013
16608,2013,\N,\N,Year,2013,2013
16609,2013,02,27,Day,2013-02-27,13Feb27
16610,2013,02,\N,Month,2013-02,Feb2013
16611,2013,\N,\N,Year,2013,2013
16612,2013,02,28,Day,2013-02-28,13Feb28
16613,2013,02,\N,Month,2013-02,Feb2013
16614,2013,\N,\N,Year,2013,2013
16615,2013,03,01,Day,2013-03-01,13Mar01
16616,2013,03,\N,Month,2013-03,Mar2013
16617,2013,\N,\N,Year,2013,2013
16618,2013,03,02,Day,2013-03-02,13Mar02
16619,2013,03,\N,Month,2013-03,Mar2013
16620,2013,\N,\N,Year,2013,2013
16621,2013,03,03,Day,2013-03-03,13Mar03
16622,2013,03,\N,Month,2013-03,Mar2013
16623,2013,\N,\N,Year,2013,2013
16624,2013,03,04,Day,2013-03-04,13Mar04
16625,2013,03,\N,Month,2013-03,Mar2013
16626,2013,\N,\N,Year,2013,2013
16627,2013,03,05,Day,2013-03-05,13Mar05
16628,2013,03,\N,Month,2013-03,Mar2013
16629,2013,\N,\N,Year,2013,2013
16630,2013,03,06,Day,2013-03-06,13Mar06
16631,2013,03,\N,Month,2013-03,Mar2013
16632,2013,\N,\N,Year,2013,2013
16633,2013,03,07,Day,2013-03-07,13Mar07
16634,2013,03,\N,Month,2013-03,Mar2013
16635,2013,\N,\N,Year,2013,2013
16636,2013,03,08,Day,2013-03-08,13Mar08
16637,2013,03,\N,Month,2013-03,Mar2013
16638,2013,\N,\N,Year,2013,2013
16639,2013,03,09,Day,2013-03-09,13Mar09
16640,2013,03,\N,Month,2013-03,Mar2013
16641,2013,\N,\N,Year,2013,2013
16642,2013,03,10,Day,2013-03-10,13Mar10
16643,2013,03,\N,Month,2013-03,Mar2013
16644,2013,\N,\N,Year,2013,2013
16645,2013,03,11,Day,2013-03-11,13Mar11
16646,2013,03,\N,Month,2013-03,Mar2013
16647,2013,\N,\N,Year,2013,2013
16648,2013,03,12,Day,2013-03-12,13Mar12
16649,2013,03,\N,Month,2013-03,Mar2013
16650,2013,\N,\N,Year,2013,2013
16651,2013,03,13,Day,2013-03-13,13Mar13
16652,2013,03,\N,Month,2013-03,Mar2013
16653,2013,\N,\N,Year,2013,2013
16654,2013,03,14,Day,2013-03-14,13Mar14
16655,2013,03,\N,Month,2013-03,Mar2013
16656,2013,\N,\N,Year,2013,2013
16657,2013,03,15,Day,2013-03-15,13Mar15
16658,2013,03,\N,Month,2013-03,Mar2013
16659,2013,\N,\N,Year,2013,2013
16660,2013,03,16,Day,2013-03-16,13Mar16
16661,2013,03,\N,Month,2013-03,Mar2013
16662,2013,\N,\N,Year,2013,2013
16663,2013,03,17,Day,2013-03-17,13Mar17
16664,2013,03,\N,Month,2013-03,Mar2013
16665,2013,\N,\N,Year,2013,2013
16666,2013,03,18,Day,2013-03-18,13Mar18
16667,2013,03,\N,Month,2013-03,Mar2013
16668,2013,\N,\N,Year,2013,2013
16669,2013,03,19,Day,2013-03-19,13Mar19
16670,2013,03,\N,Month,2013-03,Mar2013
16671,2013,\N,\N,Year,2013,2013
16672,2013,03,20,Day,2013-03-20,13Mar20
16673,2013,03,\N,Month,2013-03,Mar2013
16674,2013,\N,\N,Year,2013,2013
16675,2013,03,21,Day,2013-03-21,13Mar21
16676,2013,03,\N,Month,2013-03,Mar2013
16677,2013,\N,\N,Year,2013,2013
16678,2013,03,22,Day,2013-03-22,13Mar22
16679,2013,03,\N,Month,2013-03,Mar2013
16680,2013,\N,\N,Year,2013,2013
16681,2013,03,23,Day,2013-03-23,13Mar23
16682,2013,03,\N,Month,2013-03,Mar2013
16683,2013,\N,\N,Year,2013,2013
16684,2013,03,24,Day,2013-03-24,13Mar24
16685,2013,03,\N,Month,2013-03,Mar2013
16686,2013,\N,\N,Year,2013,2013
16687,2013,03,25,Day,2013-03-25,13Mar25
16688,2013,03,\N,Month,2013-03,Mar2013
16689,2013,\N,\N,Year,2013,2013
16690,2013,03,26,Day,2013-03-26,13Mar26
16691,2013,03,\N,Month,2013-03,Mar2013
16692,2013,\N,\N,Year,2013,2013
16693,2013,03,27,Day,2013-03-27,13Mar27
16694,2013,03,\N,Month,2013-03,Mar2013
16695,2013,\N,\N,Year,2013,2013
16696,2013,03,28,Day,2013-03-28,13Mar28
16697,2013,03,\N,Month,2013-03,Mar2013
16698,2013,\N,\N,Year,2013,2013
16699,2013,03,29,Day,2013-03-29,13Mar29
16700,2013,03,\N,Month,2013-03,Mar2013
16701,2013,\N,\N,Year,2013,2013
16702,2013,03,30,Day,2013-03-30,13Mar30
16703,2013,03,\N,Month,2013-03,Mar2013
16704,2013,\N,\N,Year,2013,2013
16705,2013,03,31,Day,2013-03-31,13Mar31
16706,2013,03,\N,Month,2013-03,Mar2013
16707,2013,\N,\N,Year,2013,2013
16708,2013,04,01,Day,2013-04-01,13Apr01
16709,2013,04,\N,Month,2013-04,Apr2013
16710,2013,\N,\N,Year,2013,2013
16711,2013,04,02,Day,2013-04-02,13Apr02
16712,2013,04,\N,Month,2013-04,Apr2013
16713,2013,\N,\N,Year,2013,2013
